226, 0
227, 0
228, 0
229, 0
230, 0
231, 0
232, 0
233, 0
234, 0
235, 0
236, 0
237, 0
238, 0
239, 0
240, 0
241, 0
242, 0
243, 0
244, 0
245, 0
246, 0
247, 0
248, 0
249, 0
250, 0
251, 0
252, 0
253, 1
254, 0
255, 0
256, 0
257, 0
258, 0
259, 0
260, 0
261, 0
262, 0
263, 0
264, 1
265, 0
266, 0
267, 0
268, 0
269, 0
270, 2
271, 0
272, 1
273, 0
274, 2
275, 2
276, 1
277, 0
278, 1
279, 0
280, 1
281, 0
282, 0
283, 1
284, 2
285, 1
286, 1
287, 0
288, 1
289, 1
290, 1
291, 3
292, 0
293, 0
294, 2
295, 4
296, 2
297, 3
298, 2
299, 2
300, 2
301, 6
302, 1
303, 6
304, 4
305, 4
306, 6
307, 2
308, 2
309, 5
310, 5
311, 9
312, 6
313, 7
314, 12
315, 11
316, 5
317, 12
318, 14
319, 14
320, 18
321, 16
322, 15
323, 27
324, 19
325, 16
326, 16
327, 18
328, 22
329, 29
330, 27
331, 41
332, 36
333, 31
334, 24
335, 38
336, 57
337, 43
338, 51
339, 34
340, 50
341, 55
342, 62
343, 44
344, 60
345, 70
346, 75
347, 90
348, 70
349, 91
350, 93
351, 84
352, 102
353, 105
354, 111
355, 117
356, 133
357, 141
358, 168
359, 152
360, 171
361, 172
362, 207
363, 188
364, 207
365, 238
366, 193
367, 240
368, 243
369, 282
370, 283
371, 317
372, 312
373, 352
374, 333
375, 372
376, 422
377, 447
378, 414
379, 419
380, 423
381, 449
382, 533
383, 495
384, 537
385, 524
386, 620
387, 647
388, 614
389, 663
390, 800
391, 814
392, 757
393, 810
394, 818
395, 921
396, 937
397, 923
398, 1010
399, 1084
400, 1108
401, 1102
402, 1193
403, 1214
404, 1302
405, 1356
406, 1323
407, 1462
408, 1532
409, 1561
410, 1619
411, 1649
412, 1756
413, 1794
414, 1826
415, 2013
416, 1973
417, 2057
418, 2073
419, 2195
420, 2269
421, 2303
422, 2508
423, 2371
424, 2545
425, 2617
426, 2754
427, 2735
428, 2831
429, 2973
430, 3077
431, 3096
432, 3268
433, 3302
434, 3428
435, 3394
436, 3622
437, 3678
438, 3823
439, 3800
440, 3905
441, 3980
442, 4136
443, 4274
444, 4324
445, 4346
446, 4663
447, 4671
448, 4607
449, 4849
450, 4991
451, 4994
452, 5148
453, 5065
454, 5341
455, 5388
456, 5301
457, 5589
458, 5631
459, 5837
460, 5854
461, 5850
462, 5993
463, 6040
464, 6068
465, 6281
466, 6396
467, 6397
468, 6470
469, 6718
470, 6855
471, 6636
472, 6798
473, 6948
474, 6908
475, 7016
476, 6926
477, 7090
478, 7335
479, 7325
480, 7181
481, 7339
482, 7493
483, 7561
484, 7561
485, 7601
486, 7536
487, 7703
488, 7824
489, 7793
490, 7826
491, 7858
492, 7915
493, 8011
494, 7898
495, 7867
496, 8043
497, 8032
498, 7946
499, 7968
500, 7990
501, 7959
502, 8106
503, 8003
504, 8086
505, 7958
506, 8003
507, 7866
508, 7861
509, 7952
510, 7771
511, 7743
512, 7633
513, 7718
514, 7576
515, 7661
516, 7643
517, 7618
518, 7382
519, 7287
520, 7316
521, 7217
522, 7116
523, 7133
524, 7038
525, 7000
526, 6927
527, 6788
528, 6779
529, 6654
530, 6632
531, 6565
532, 6373
533, 6432
534, 6304
535, 6326
536, 6198
537, 6077
538, 5871
539, 5683
540, 5999
541, 5590
542, 5494
543, 5363
544, 5535
545, 5408
546, 5144
547, 5157
548, 4950
549, 4864
550, 4788
551, 4684
552, 4673
553, 4494
554, 4520
555, 4253
556, 4266
557, 4181
558, 3993
559, 3855
560, 3863
561, 3803
562, 3622
563, 3629
564, 3469
565, 3504
566, 3251
567, 3150
568, 3098
569, 3065
570, 2963
571, 2860
572, 2853
573, 2688
574, 2551
575, 2635
576, 2428
577, 2501
578, 2376
579, 2287
580, 2202
581, 2075
582, 2006
583, 1985
584, 1964
585, 1834
586, 1790
587, 1684
588, 1590
589, 1627
590, 1591
591, 1466
592, 1453
593, 1399
594, 1398
595, 1239
596, 1301
597, 1177
598, 1137
599, 1111
600, 1017
601, 1020
602, 996
603, 987
604, 957
605, 830
606, 826
607, 776
608, 732
609, 730
610, 726
611, 668
612, 632
613, 602
614, 545
615, 572
616, 509
617, 499
618, 459
619, 461
620, 435
621, 438
622, 392
623, 385
624, 341
625, 344
626, 342
627, 309
628, 260
629, 274
630, 268
631, 275
632, 244
633, 218
634, 211
635, 192
636, 193
637, 178
638, 172
639, 166
640, 146
641, 139
642, 131
643, 132
644, 124
645, 113
646, 126
647, 101
648, 97
649, 79
650, 84
651, 84
652, 72
653, 63
654, 66
655, 63
656, 57
657, 52
658, 49
659, 54
660, 60
661, 40
662, 39
663, 40
664, 31
665, 44
666, 39
667, 26
668, 26
669, 23
670, 16
671, 25
672, 18
673, 21
674, 10
675, 19
676, 19
677, 13
678, 13
679, 17
680, 11
681, 11
682, 7
683, 8
684, 6
685, 7
686, 10
687, 10
688, 5
689, 5
690, 6
691, 1
692, 5
693, 7
694, 9
695, 3
696, 5
697, 1
698, 1
699, 2
700, 1
701, 0
702, 1
703, 0
704, 0
705, 0
706, 3
707, 4
708, 1
709, 3
710, 1
711, 0
712, 3
713, 0
714, 2
715, 2
716, 0
717, 0
718, 1
719, 0
720, 2
721, 1
722, 0
723, 1
724, 0
725, 1
726, 2
727, 1
728, 0
729, 0
730, 0
731, 0
732, 0
733, 0
734, 0
735, 1
736, 0
737, 0
738, 0
739, 0
740, 0
741, 0
742, 0
743, 0
744, 1
745, 0
746, 0
747, 0
748, 0
749, 0
750, 0
751, 0
752, 0
753, 0
754, 0
755, 0
756, 0
757, 0
758, 0
759, 0
760, 0
761, 0
762, 0
763, 0
764, 0
765, 0
766, 0
767, 0
768, 0
769, 0
770, 0
771, 0
772, 0
773, 0
774, 0
775, 0
776, 0
777, 0
778, 0
779, 0
780, 0
781, 0
782, 0
783, 0
784, 0
785, 0
786, 0
787, 0
788, 0
789, 0
790, 0
791, 0
792, 0
793, 0
794, 0
795, 0
796, 0
797, 0
798, 0
799, 0
800, 0
801, 0
802, 0
803, 0
804, 0
805, 0
806, 0
807, 0
808, 0
809, 0
810, 0
811, 0
812, 0
813, 0
814, 0
815, 0
816, 0
817, 0
818, 0
819, 0
820, 0
821, 0
822, 0
823, 0
824, 0
825, 0
826, 0
827, 0
828, 0
829, 0
830, 0
831, 0
832, 0
833, 0
834, 0
835, 0
836, 0
837, 0
838, 0
839, 0
840, 0
841, 0
842, 0
843, 0
844, 0
845, 0
846, 0
847, 0
848, 0
849, 0
850, 0
851, 0
852, 0
853, 0
854, 0
855, 0
856, 0
857, 0
858, 0
859, 0
860, 0
861, 0
862, 0
863, 0
864, 0
865, 0
866, 0
867, 0
868, 0
869, 0
870, 0
871, 0
872, 0
873, 0
874, 0
875, 0
876, 0
877, 0
878, 0
879, 0
880, 0
881, 0
882, 0
883, 0
884, 0
885, 0
886, 0
887, 0
888, 0
889, 0
890, 0
891, 0
892, 0
893, 0
894, 0
895, 0
896, 0
897, 0
898, 0
899, 0
900, 0
901, 0
902, 0
903, 0
904, 0
905, 0
906, 0
907, 0
908, 0
909, 0
910, 0
911, 0
912, 0
913, 0
914, 0
915, 0
916, 0
917, 0
918, 0
919, 0
920, 0
921, 0
922, 0
923, 0
924, 0
925, 0
926, 0
927, 0
928, 0
929, 0
930, 0
931, 0
932, 0
933, 0
934, 0
935, 0
936, 0
937, 0
938, 0
939, 0
940, 0
941, 0
942, 0
943, 0
944, 0
945, 0
946, 0
947, 0
948, 0
949, 0
950, 0
951, 0
952, 0
953, 0
954, 0
955, 0
956, 0
957, 0
958, 0
959, 0
960, 0
961, 0
962, 0
963, 0
964, 0
965, 0
966, 0
967, 0
968, 0
969, 0
970, 0
971, 0
972, 0
973, 0
974, 0
975, 0
976, 0
977, 0
978, 0
979, 0
980, 0
981, 0
982, 0
983, 0
984, 0
985, 0
986, 0
987, 0
988, 0
989, 0
990, 0
991, 0
992, 0
993, 0
994, 0
995, 0
996, 0
997, 0
998, 0
999, 0
